169129811D219565B9A9590ED49BB04C,Raw Fitness Cost->2.0,Calculation Time (ms)->461.0,Max Move-Log Cost->16.0,Num. States->3637.0,Move-Model Fitness->1.0,Trace Fitness->0.9090909090909091,Max Fitness Cost->22.0,Move-Log Fitness->0.875,Trace Length->16.0,Queued States->6351.0
17C6BEC47DDD378FDF67E951DC57C8E0,Raw Fitness Cost->2.0,Calculation Time (ms)->695.0,Max Move-Log Cost->34.0,Num. States->5650.0,Move-Model Fitness->1.0,Trace Fitness->0.95,Max Fitness Cost->40.0,Move-Log Fitness->0.9411764705882353,Trace Length->34.0,Queued States->9340.0
17D62FF4D5A3E571027FCB3B1286D348,Raw Fitness Cost->1.0,Calculation Time (ms)->1250.0,Max Move-Log Cost->19.0,Num. States->13875.0,Move-Model Fitness->0.95,Trace Fitness->0.96,Max Fitness Cost->25.0,Move-Log Fitness->1.0,Trace Length->19.0,Queued States->17252.0
18B2C15AF13A3BF0C352F98D13EA473C,Raw Fitness Cost->2.0,Calculation Time (ms)->410.0,Max Move-Log Cost->5.0,Num. States->3907.0,Move-Model Fitness->0.7142857142857143,Trace Fitness->0.8181818181818181,Max Fitness Cost->11.0,Move-Log Fitness->1.0,Trace Length->5.0,Queued States->6306.0
19944FCAD346A3D3336349FDDD182065,Raw Fitness Cost->2.0,Calculation Time (ms)->343.0,Max Move-Log Cost->15.0,Num. States->2658.0,Move-Model Fitness->0.9333333333333333,Trace Fitness->0.9047619047619048,Max Fitness Cost->21.0,Move-Log Fitness->0.9333333333333333,Trace Length->15.0,Queued States->5985.0
19C116D195BBA77736288C9CE0C48F7A,Raw Fitness Cost->0.0,Calculation Time (ms)->132.0,Max Move-Log Cost->18.0,Num. States->1767.0,Move-Model Fitness->1.0,Trace Fitness->1.0,Max Fitness Cost->24.0,Move-Log Fitness->1.0,Trace Length->18.0,Queued States->3417.0
1DF8CB8C3CA566E85EB8553A304B2648,Raw Fitness Cost->2.0,Calculation Time (ms)->519.0,Max Move-Log Cost->13.0,Num. States->4024.0,Move-Model Fitness->0.9230769230769231,Trace Fitness->0.8947368421052632,Max Fitness Cost->19.0,Move-Log Fitness->0.9230769230769231,Trace Length->13.0,Queued States->6698.0
1E64FB321210AD3F6ED39DBD3F8D8E32,Raw Fitness Cost->6.0,Calculation Time (ms)->1313.0,Max Move-Log Cost->36.0,Num. States->15483.0,Move-Model Fitness->0.9166666666666666,Trace Fitness->0.8571428571428572,Max Fitness Cost->42.0,Move-Log Fitness->0.9166666666666666,Trace Length->36.0,Queued States->19111.0
1EDC612E953846C2428D309A070F2645,Raw Fitness Cost->0.0,Calculation Time (ms)->803.0,Max Move-Log Cost->26.0,Num. States->9709.0,Move-Model Fitness->1.0,Trace Fitness->1.0,Max Fitness Cost->32.0,Move-Log Fitness->1.0,Trace Length->26.0,Queued States->16695.0
2113D195A456F19F8E481F58CF4E254D,Raw Fitness Cost->2.0,Calculation Time (ms)->511.0,Max Move-Log Cost->16.0,Num. States->5733.0,Move-Model Fitness->0.9375,Trace Fitness->0.9090909090909091,Max Fitness Cost->22.0,Move-Log Fitness->0.9375,Trace Length->16.0,Queued States->9435.0
212E179A1D26AAC75D892A62919507CC,Raw Fitness Cost->4.0,Calculation Time (ms)->601.0,Max Move-Log Cost->17.0,Num. States->8796.0,Move-Model Fitness->1.0,Trace Fitness->0.8260869565217391,Max Fitness Cost->23.0,Move-Log Fitness->0.7647058823529411,Trace Length->17.0,Queued States->14558.0
21577C9DDBAF950E7285BBD23D5E40E7,Raw Fitness Cost->4.0,Calculation Time (ms)->280.0,Max Move-Log Cost->20.0,Num. States->6524.0,Move-Model Fitness->0.9444444444444444,Trace Fitness->0.8461538461538461,Max Fitness Cost->26.0,Move-Log Fitness->0.85,Trace Length->20.0,Queued States->10273.0
22EC7CB1C3A438BA61CC0CE494BE2C20,Raw Fitness Cost->0.0,Calculation Time (ms)->88.0,Max Move-Log Cost->15.0,Num. States->2089.0,Move-Model Fitness->1.0,Trace Fitness->1.0,Max Fitness Cost->21.0,Move-Log Fitness->1.0,Trace Length->15.0,Queued States->3983.0
23339A5ADCEA53CBA3517318CC9D273A,Raw Fitness Cost->2.0,Calculation Time (ms)->1188.0,Max Move-Log Cost->16.0,Num. States->17773.0,Move-Model Fitness->0.8888888888888888,Trace Fitness->0.9090909090909091,Max Fitness Cost->22.0,Move-Log Fitness->1.0,Trace Length->16.0,Queued States->22485.0
238E028DDCB786442C798D68CC79AD1E,Raw Fitness Cost->1.0,Calculation Time (ms)->121.0,Max Move-Log Cost->6.0,Num. States->1599.0,Move-Model Fitness->0.8571428571428572,Trace Fitness->0.9166666666666666,Max Fitness Cost->12.0,Move-Log Fitness->1.0,Trace Length->6.0,Queued States->3715.0
24AB10F1C7DAD1EEB5743FCB24CA1C2D,Raw Fitness Cost->5.0,Calculation Time (ms)->244.0,Max Move-Log Cost->14.0,Num. States->6537.0,Move-Model Fitness->0.9090909090909091,Trace Fitness->0.75,Max Fitness Cost->20.0,Move-Log Fitness->0.7142857142857143,Trace Length->14.0,Queued States->9904.0
25E3FA4AD91F607A3EDF4A080280663F,Raw Fitness Cost->1.0,Calculation Time (ms)->93.0,Max Move-Log Cost->9.0,Num. States->1511.0,Move-Model Fitness->0.9,Trace Fitness->0.9333333333333333,Max Fitness Cost->15.0,Move-Log Fitness->1.0,Trace Length->9.0,Queued States->3224.0
262F770E5F4F34E96660CDC9C0CDD014,Raw Fitness Cost->2.0,Calculation Time (ms)->769.0,Max Move-Log Cost->8.0,Num. States->3055.0,Move-Model Fitness->0.8,Trace Fitness->0.8571428571428572,Max Fitness Cost->14.0,Move-Log Fitness->1.0,Trace Length->8.0,Queued States->5244.0
269B9C9150372937E733003BCDC78098,Raw Fitness Cost->2.0,Calculation Time (ms)->415.0,Max Move-Log Cost->13.0,Num. States->5708.0,Move-Model Fitness->0.9230769230769231,Trace Fitness->0.8947368421052632,Max Fitness Cost->19.0,Move-Log Fitness->0.9230769230769231,Trace Length->13.0,Queued States->10591.0
26F5CB2E09EF8C3CA32EA18564C0CB82,Raw Fitness Cost->0.0,Calculation Time (ms)->16.0,Max Move-Log Cost->20.0,Num. States->839.0,Move-Model Fitness->1.0,Trace Fitness->1.0,Max Fitness Cost->26.0,Move-Log Fitness->1.0,Trace Length->20.0,Queued States->1633.0
273C063369413F0CFA2BA7EE26CC4175,Raw Fitness Cost->4.0,Calculation Time (ms)->367.0,Max Move-Log Cost->19.0,Num. States->6744.0,Move-Model Fitness->0.9411764705882353,Trace Fitness->0.84,Max Fitness Cost->25.0,Move-Log Fitness->0.8421052631578947,Trace Length->19.0,Queued States->10583.0
2A19620326A54105C6D907FA6EFA6287,Raw Fitness Cost->1.0,Calculation Time (ms)->215.0,Max Move-Log Cost->16.0,Num. States->4157.0,Move-Model Fitness->1.0,Trace Fitness->0.9545454545454546,Max Fitness Cost->22.0,Move-Log Fitness->0.9375,Trace Length->16.0,Queued States->7965.0
2A8643127920DFF3A2ECFCD7FF2749D0,Raw Fitness Cost->0.0,Calculation Time (ms)->380.0,Max Move-Log Cost->16.0,Num. States->4435.0,Move-Model Fitness->1.0,Trace Fitness->1.0,Max Fitness Cost->22.0,Move-Log Fitness->1.0,Trace Length->16.0,Queued States->8134.0
2B7DC9EB2BA8BAA3150715ED3A6E05CF,Raw Fitness Cost->0.0,Calculation Time (ms)->33.0,Max Move-Log Cost->10.0,Num. States->493.0,Move-Model Fitness->1.0,Trace Fitness->1.0,Max Fitness Cost->16.0,Move-Log Fitness->1.0,Trace Length->10.0,Queued States->1143.0
2BF4026ADADF0BAA2179BC9D75E5FE7B,Raw Fitness Cost->0.0,Calculation Time (ms)->62.0,Max Move-Log Cost->22.0,Num. States->2422.0,Move-Model Fitness->1.0,Trace Fitness->1.0,Max Fitness Cost->28.0,Move-Log Fitness->1.0,Trace Length->22.0,Queued States->3875.0
2C7BFD8BAB184B14F04E5C90801C5E28,Raw Fitness Cost->0.0,Calculation Time (ms)->30.0,Max Move-Log Cost->16.0,Num. States->646.0,Move-Model Fitness->1.0,Trace Fitness->1.0,Max Fitness Cost->22.0,Move-Log Fitness->1.0,Trace Length->16.0,Queued States->1230.0
2C7E81339B15D0153B2922864A3EF451,Raw Fitness Cost->0.0,Calculation Time (ms)->160.0,Max Move-Log Cost->16.0,Num. States->634.0,Move-Model Fitness->1.0,Trace Fitness->1.0,Max Fitness Cost->22.0,Move-Log Fitness->1.0,Trace Length->16.0,Queued States->1224.0
2D0295A86389D9508E1D878AFC8D99A5,Raw Fitness Cost->4.0,Calculation Time (ms)->1525.0,Max Move-Log Cost->22.0,Num. States->17879.0,Move-Model Fitness->0.8461538461538461,Trace Fitness->0.8571428571428572,Max Fitness Cost->28.0,Move-Log Fitness->1.0,Trace Length->22.0,Queued States->21300.0
2E357595174D90913EA77ABEA213B440,Raw Fitness Cost->3.0,Calculation Time (ms)->290.0,Max Move-Log Cost->11.0,Num. States->3168.0,Move-Model Fitness->0.9,Trace Fitness->0.8235294117647058,Max Fitness Cost->17.0,Move-Log Fitness->0.8181818181818181,Trace Length->11.0,Queued States->5575.0
2E7C0924F3BC6F17A5E8CC5709CCBF6A,Raw Fitness Cost->0.0,Calculation Time (ms)->142.0,Max Move-Log Cost->15.0,Num. States->2052.0,Move-Model Fitness->1.0,Trace Fitness->1.0,Max Fitness Cost->21.0,Move-Log Fitness->1.0,Trace Length->15.0,Queued States->3464.0
2EE40D4C3E04204F8FA2498AD09CE2CD,Raw Fitness Cost->1.0,Calculation Time (ms)->1226.0,Max Move-Log Cost->24.0,Num. States->13515.0,Move-Model Fitness->0.96,Trace Fitness->0.9666666666666667,Max Fitness Cost->30.0,Move-Log Fitness->1.0,Trace Length->24.0,Queued States->17728.0
2FF4CA214992107A2669CA285E490EF0,Raw Fitness Cost->2.0,Calculation Time (ms)->158.0,Max Move-Log Cost->18.0,Num. States->3719.0,Move-Model Fitness->0.9444444444444444,Trace Fitness->0.9166666666666666,Max Fitness Cost->24.0,Move-Log Fitness->0.9444444444444444,Trace Length->18.0,Queued States->6453.0
30284365D98328FCA0B99F4DE752EAD6,Raw Fitness Cost->4.0,Calculation Time (ms)->497.0,Max Move-Log Cost->7.0,Num. States->6872.0,Move-Model Fitness->0.7142857142857143,Trace Fitness->0.6923076923076923,Max Fitness Cost->13.0,Move-Log Fitness->0.7142857142857143,Trace Length->7.0,Queued States->9500.0
303EA1147236C406605628FCD696CAA3,Raw Fitness Cost->1.0,Calculation Time (ms)->114.0,Max Move-Log Cost->11.0,Num. States->1694.0,Move-Model Fitness->1.0,Trace Fitness->0.9411764705882353,Max Fitness Cost->17.0,Move-Log Fitness->0.9090909090909091,Trace Length->11.0,Queued States->4209.0
325F207F9EE33B6773627F88CA187B8B,Raw Fitness Cost->1.0,Calculation Time (ms)->83.0,Max Move-Log Cost->15.0,Num. States->829.0,Move-Model Fitness->1.0,Trace Fitness->0.9523809523809523,Max Fitness Cost->21.0,Move-Log Fitness->0.9333333333333333,Trace Length->15.0,Queued States->2087.0
326EFE00289D668F72FA55F26326C0A3,Raw Fitness Cost->1.0,Calculation Time (ms)->12.0,Max Move-Log Cost->10.0,Num. States->702.0,Move-Model Fitness->0.9090909090909091,Trace Fitness->0.9375,Max Fitness Cost->16.0,Move-Log Fitness->1.0,Trace Length->10.0,Queued States->1595.0
33051449D2C39309F5E3A903F32E6949,Raw Fitness Cost->2.0,Calculation Time (ms)->930.0,Max Move-Log Cost->13.0,Num. States->9219.0,Move-Model Fitness->0.8666666666666667,Trace Fitness->0.8947368421052632,Max Fitness Cost->19.0,Move-Log Fitness->1.0,Trace Length->13.0,Queued States->12854.0
3545764D9EA7FDA3259344F2527C1CA3,Raw Fitness Cost->2.0,Calculation Time (ms)->664.0,Max Move-Log Cost->16.0,Num. States->6357.0,Move-Model Fitness->0.8888888888888888,Trace Fitness->0.9090909090909091,Max Fitness Cost->22.0,Move-Log Fitness->1.0,Trace Length->16.0,Queued States->9477.0
